2025-09-11 12:02:04.190145398 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.190159497 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.19017153 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.190183493 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.46968707 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.469720347 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.469733165 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.46974553 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.469757612 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:04.469769623 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.29896239 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.299064401 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.299122398 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.299178016 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.299232751 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.299287252 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787841831 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787893831 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787910227 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787927986 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787943379 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:05.787958377 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151324952 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151361596 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151374711 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151386919 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151398765 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.151411994 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539429839 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539463526 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539477426 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539490232 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539503317 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:06.539516004 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254305038 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254371727 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254397586 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254421607 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254442764 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:07.254465889 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.519600335 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.519649834 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.51967129 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.519689537 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.519707269 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:08.519724686 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922388707 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922529241 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922608115 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922680284 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922752128 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:10.922823694 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079746692 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079810278 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079839209 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079866618 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079893771 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:12.079920696 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570455654 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570503848 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570522211 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570539829 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570557018 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:13.570574538 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366059993 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366112882 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366132909 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366155142 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366175943 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.366197191 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601050203 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601118437 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601156285 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601193536 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601229742 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.601266534 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934110784 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934165526 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934178385 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934190574 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934209337 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:14.934221648 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351137547 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351173765 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351186721 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351199009 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351211397 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.351224299 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572648874 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572755448 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572771701 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572785646 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572799237 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:15.572814368 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.198928489 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.199076911 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.199165001 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.199249552 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.199332807 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:16.199411403 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825709371 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825757479 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825777677 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825796184 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825814782 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:17.825833161 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729499675 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729560601 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729586932 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729612078 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729636607 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:19.729660145 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.935397562 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.935452387 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.93546962 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.935486499 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.935502627 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:20.935518507 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655373452 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655441103 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655477122 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655511572 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655542617 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.655576521 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.884336674 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.884408817 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.884444446 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.884478776 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.884511786 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:21.88454476 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.408558405 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.408607172 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.40862487 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.408644194 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.408660781 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.40868004 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924575444 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924619487 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924641019 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924662167 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924680628 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:22.924701082 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.605579932 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.605827886 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.605937915 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.606026909 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.606111684 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:23.606194427 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.08762271 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.087689629 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.08771856 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.087745705 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.087772547 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:25.087799454 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.252802487 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.252885782 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.252920188 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.252953049 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.252985979 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:27.253018342 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655374915 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655411447 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655424332 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655436519 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655448589 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:28.655460675 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091090701 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091156191 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091192624 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091228456 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091264034 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.091295647 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.669402349 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.669556721 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.670235698 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.670347909 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.67043494 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:29.670518719 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.785858435 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.785898995 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.785913906 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.785927802 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.78594151 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:30.785955259 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.978214768 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.97836358 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.978451561 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.978535786 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.978619977 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:32.978703692 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.310187294 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.310278853 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.310334381 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.31038418 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.310433556 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:33.310482037 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.003857994 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.00415944 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.004234214 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.004284503 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.004317763 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:35.004349782 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.151993235 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.152071821 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.152096992 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.152121178 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.152153268 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:36.152175739 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.539178349 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.539337267 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.53942773 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.539511954 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.539595872 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:37.539679047 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.916457051 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.91652434 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.91655917 ,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.916590781 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.916622257 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:38.91665419 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:39.6065967 ,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:39.606635692 ,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:02:39.606652489 ,SSRSSSSSSSSSSS - 0000000000000000
